1,1692, 1692 
2,1463, 1577.5 
3,1446, 832.5555555555557 
4,1511, 517.421875 
5,1224, 321.856 
8,1433, 204.6371169090271 
6,1434, 281.51684670781896 
7,1431, 238.004564424687 
9,1526, 189.45238816215524 
10,1405, 157.351832715 
11,1501, 149.3202633509219 
12,1506, 136.81656296779698 
14,1344, 103.45298066383522 
13,1345, 113.10960992587567 
15,1523, 107.93704283621858 
16,1436, 96.04939813295441 
18,1420, 83.75531636965681 
17,1492, 93.06066321279253 
20,1477, 77.8672986525093 
21,1210, 61.14136329804154 
22,1325, 62.872813373979305 
23,1483, 67.08796216783836 
19,1532, 84.79428556543526 
24,1332, 58.17434144963597 
25,1461, 60.66963421450783 
26,1519, 60.66346556272395 
27,1534, 58.97533086052527 
28,1305, 48.63542945229016 
29,1335, 47.65132532314619 
31,1472, 48.913086020841355 
30,1329, 45.83362507146558 
32,1449, 46.76062138279678 
33,1515, 47.28178579930504 
35,1518, 44.64612556373347 
36,1476, 42.20473752042412 
34,1517, 45.966198828337056 
37,1477, 41.027878626314454 
38,1300, 35.2610261380321 
40,1546, 39.54965424728884 
39,1406, 36.931537457246584 
41,1512, 37.81861272946101 
42,1520, 37.068948190987975 
43,1541, 36.67875445800339 
44,1390, 32.405136869031 
45,1465, 33.25926520450208 
46,1542, 34.22871531830523 
47,1331, 29.031604625428283 
49,1421, 29.60550528808402 
48,1426, 30.30024900859416 
50,1491, 30.400025989979444 
51,1513, 30.250834779652838 
52,1519, 29.781881997971638 
54,1500, 28.24370992119051 
53,1330, 25.645456636688433 
55,1472, 27.267667182370925 
56,1451, 26.388781450121996 
57,1475, 26.331884755332567 
58,1134, 19.99775940055587 
59,1376, 23.65510604055343 
60,1489, 25.204254598709205 
61,1365, 22.78335628560749 
62,1445, 23.667892546584415 
63,1445, 23.30613439168526 
64,1520, 24.10837820803986 
65,1528, 23.872799487833134 
67,1462, 22.127455881669093 
66,1353, 20.856144887209652 
68,1546, 23.05584610972192 
69,1470, 21.63358061522906 
70,1562, 22.61885471240736 
71,1534, 21.91966178326724 
73,1485, 20.61218064283994 
74,1478, 20.24770255131552 
72,1416, 19.96681755524501 
75,1469, 19.85298763012918 
76,1505, 20.06037183847851 
77,1516, 19.945409090722634 
78,1485, 19.29085132806031 
79,1461, 18.734727453706874 
80,1509, 19.093719117308463 
81,1512, 18.899446161026624 
82,1534, 18.934952773296725 
83,1411, 17.22535034100035 
84,1525, 18.35735243284289 
85,1387, 16.531047032473296 
86,1269, 14.945771467907235 
88,1439, 16.55160147502271 
87,1529, 17.74450339255879 
89,1426, 16.206330258092343 
91,1258, 14.002396588418085 
90,1460, 16.400269063760835 
93,1248, 13.571244939260694 
92,1300, 14.280959346998623 
95,1382, 14.702745969175304 
96,1483, 15.599458078453106 
94,1389, 14.919417602490979 
97,1562, 16.262237903022616 
98,1446, 14.919333407007569 
99,1478, 15.078454293211317 
1,208, 208 
3,152, 89.1111111111111 
2,138, 173 
4,124, 45.90625 
5,131, 32.9296 
6,138, 27.374742798353907 
8,164, 22.821667671203613 
7,129, 21.690452107540228 
9,135, 17.225171111174763 
10,147, 16.228425266 
12,156, 14.015897436222774 
11,133, 13.419300307308873 
13,159, 13.219929937997211 
14,141, 10.943259375664661 
15,157, 11.143714833033435 
16,152, 10.150288507759042 
18,149, 8.799243181032299 
17,160, 9.971479288644128 
19,135, 7.542565497309546 
20,138, 7.257175069810616 
21,170, 8.423547706138228 
22,204, 9.637533801822793 
24,174, 7.633342965300542 
23,212, 9.61751196196275 
26,151, 6.057718798784292 
25,162, 6.772508236386492 
27,145, 5.586076611690889 
28,142, 5.263530323094167 
30,169, 5.837666938331038 
29,179, 6.347427404515106 
32,133, 4.3109966124244705 
31,153, 5.117509878152506 
33,148, 4.611383522851629 
34,145, 4.396235773905161 
35,131, 3.864768022430757 
37,159, 4.403688423921194 
36,142, 4.048722932045923 
39,154, 4.054682810955887 
38,157, 4.244342297472175 
42,151, 3.676611028259563 
43,165, 3.920679404372581 
44,148, 3.4506745229808335 
45,152, 3.4527124973498435 
46,147, 3.2690439281360057 
48,136, 2.898059827327069 
49,135, 2.813012134349646 
47,146, 3.1744240208271544 
41,140, 3.5031837315596244 
40,145, 3.723766653984287 
1,208, 208 
2,138, 173 
4,124, 45.90625 
3,152, 89.1111111111111 
6,138, 27.374742798353907 
7,129, 21.690452107540228 
9,135, 17.225171111174763 
8,164, 22.821667671203613 
10,147, 16.228425266 
11,133, 13.419300307308873 
5,131, 32.9296 
13,159, 13.219929937997211 
12,156, 14.015897436222774 
14,141, 10.943259375664661 
16,152, 10.150288507759042 
15,157, 11.143714833033435 
18,149, 8.799243181032299 
17,160, 9.971479288644128 
19,135, 7.542565497309546 
21,170, 8.423547706138228 
20,138, 7.257175069810616 
23,212, 9.61751196196275 
22,204, 9.637533801822793 
24,174, 7.633342965300542 
25,162, 6.772508236386492 
26,151, 6.057718798784292 
27,145, 5.586076611690889 
29,179, 6.347427404515106 
30,169, 5.837666938331038 
28,142, 5.263530323094167 
32,133, 4.3109966124244705 
31,153, 5.117509878152506 
33,148, 4.611383522851629 
34,145, 4.396235773905161 
35,131, 3.864768022430757 
38,157, 4.244342297472175 
36,142, 4.048722932045923 
37,159, 4.403688423921194 
39,154, 4.054682810955887 
41,140, 3.5031837315596244 
43,165, 3.920679404372581 
44,148, 3.4506745229808335 
42,151, 3.676611028259563 
45,152, 3.4527124973498435 
47,146, 3.1744240208271544 
40,145, 3.723766653984287 
46,147, 3.2690439281360057 
49,135, 2.813012134349646 
48,136, 2.898059827327069 
2,138, 173 
1,208, 208 
3,152, 89.1111111111111 
6,138, 27.374742798353907 
5,131, 32.9296 
4,124, 45.90625 
8,164, 22.821667671203613 
9,135, 17.225171111174763 
10,147, 16.228425266 
7,129, 21.690452107540228 
11,133, 13.419300307308873 
13,159, 13.219929937997211 
12,156, 14.015897436222774 
15,157, 11.143714833033435 
14,141, 10.943259375664661 
16,152, 10.150288507759042 
17,160, 9.971479288644128 
18,149, 8.799243181032299 
19,135, 7.542565497309546 
20,138, 7.257175069810616 
21,170, 8.423547706138228 
22,204, 9.637533801822793 
23,212, 9.61751196196275 
24,174, 7.633342965300542 
25,162, 6.772508236386492 
26,151, 6.057718798784292 
27,145, 5.586076611690889 
29,179, 6.347427404515106 
30,169, 5.837666938331038 
28,142, 5.263530323094167 
31,153, 5.117509878152506 
32,133, 4.3109966124244705 
33,148, 4.611383522851629 
34,145, 4.396235773905161 
36,142, 4.048722932045923 
38,157, 4.244342297472175 
37,159, 4.403688423921194 
39,154, 4.054682810955887 
35,131, 3.864768022430757 
40,145, 3.723766653984287 
41,140, 3.5031837315596244 
42,151, 3.676611028259563 
43,165, 3.920679404372581 
44,148, 3.4506745229808335 
45,152, 3.4527124973498435 
46,147, 3.2690439281360057 
47,146, 3.1744240208271544 
48,136, 2.898059827327069 
49,135, 2.813012134349646 
