1,160, 160 
3,49, 87 
2,52, 106 
4,31, 73 
5,43, 67 
6,36, 61.833333333333336 
7,38, 58.42857142857143 
9,38, 57.333333333333336 
8,69, 59.75 
10,47, 56.3 
11,39, 54.72727272727273 
12,40, 53.5 
14,37, 51.714285714285715 
13,45, 52.84615384615385 
15,45, 51.266666666666666 
16,41, 50.625 
17,33, 49.588235294117645 
18,33, 48.666666666666664 
19,41, 48.26315789473684 
20,39, 47.8 
21,43, 47.57142857142857 
24,46, 47 
22,41, 47.27272727272727 
25,37, 46.6 
23,42, 47.04347826086956 
26,39, 46.30769230769231 
28,40, 45.857142857142854 
27,40, 46.074074074074076 
29,34, 45.44827586206897 
30,30, 44.93333333333333 
31,36, 44.645161290322584 
32,42, 44.5625 
33,32, 44.18181818181818 
34,33, 43.85294117647059 
35,33, 43.542857142857144 
36,42, 43.5 
37,28, 43.08108108108108 
38,29, 42.71052631578947 
39,36, 42.53846153846154 
40,32, 42.275 
41,38, 42.170731707317074 
43,28, 41.72093023255814 
42,37, 42.04761904761905 
44,49, 41.88636363636363 
45,32, 41.666666666666664 
46,32, 41.45652173913044 
47,42, 41.46808510638298 
48,40, 41.4375 
49,31, 41.224489795918366 
51,34, 40.90196078431372 
52,32, 40.73076923076923 
50,32, 41.04 
53,33, 40.58490566037736 
54,38, 40.53703703703704 
56,41, 40.44642857142857 
55,35, 40.43636363636364 
58,32, 40.241379310344826 
57,37, 40.3859649122807 
59,39, 40.220338983050844 
60,35, 40.13333333333333 
61,32, 40 
63,39, 39.92063492063492 
62,36, 39.935483870967744 
65,44, 39.87692307692308 
64,33, 39.8125 
67,37, 39.76119402985075 
66,35, 39.803030303030305 
68,31, 39.63235294117647 
69,39, 39.6231884057971 
71,40, 39.63380281690141 
70,40, 39.628571428571426 
72,35, 39.56944444444444 
74,30, 39.37837837837838 
73,35, 39.50684931506849 
75,29, 39.24 
76,37, 39.21052631578947 
79,39, 39.10126582278481 
77,32, 39.116883116883116 
78,38, 39.1025641025641 
81,36, 39.148148148148145 
80,46, 39.1875 
82,31, 39.048780487804876 
83,31, 38.95180722891566 
84,20, 38.726190476190474 
85,25, 38.56470588235294 
86,56, 38.76744186046512 
87,32, 38.689655172413794 
88,33, 38.625 
89,35, 38.58426966292135 
90,37, 38.56666666666667 
91,32, 38.494505494505496 
92,30, 38.40217391304348 
93,33, 38.344086021505376 
94,40, 38.361702127659576 
95,33, 38.305263157894736 
96,36, 38.28125 
97,32, 38.21649484536083 
98,35, 38.183673469387756 
100,32, 38.1 
99,36, 38.16161616161616 
102,41, 38.088235294117645 
103,39, 38.09708737864078 
104,35, 38.06730769230769 
105,26, 37.95238095238095 
106,42, 37.990566037735846 
107,33, 37.94392523364486 
108,39, 37.9537037037037 
109,40, 37.972477064220186 
110,32, 37.91818181818182 
111,32, 37.86486486486486 
112,32, 37.8125 
113,35, 37.78761061946903 
114,35, 37.76315789473684 
115,41, 37.791304347826085 
117,34, 37.70940170940171 
116,32, 37.741379310344826 
118,34, 37.67796610169491 
119,32, 37.63025210084034 
121,35, 37.570247933884296 
120,33, 37.59166666666667 
122,31, 37.51639344262295 
123,30, 37.45528455284553 
124,34, 37.42741935483871 
125,35, 37.408 
126,49, 37.5 
127,39, 37.511811023622045 
128,34, 37.484375 
129,31, 37.434108527131784 
130,34, 37.40769230769231 
131,26, 37.3206106870229 
132,29, 37.25757575757576 
133,42, 37.29323308270677 
134,48, 37.37313432835821 
135,35, 37.355555555555554 
136,35, 37.338235294117645 
137,36, 37.32846715328467 
138,35, 37.31159420289855 
139,27, 37.23741007194245 
140,52, 37.34285714285714 
141,37, 37.340425531914896 
143,25, 37.24475524475525 
142,36, 37.33098591549296 
144,25, 37.15972222222222 
101,34, 38.05940594059406 
147,38, 37.27891156462585 
145,32, 37.12413793103448 
148,38, 37.28378378378378 
146,59, 37.273972602739725 
149,36, 37.2751677852349 
151,30, 37.19867549668874 
150,33, 37.24666666666667 
152,29, 37.14473684210526 
153,28, 37.08496732026144 
154,47, 37.14935064935065 
155,34, 37.12903225806452 
156,36, 37.12179487179487 
157,41, 37.146496815286625 
158,31, 37.107594936708864 
159,33, 37.081761006289305 
160,31, 37.04375 
161,29, 36.993788819875775 
162,39, 37.00617283950617 
163,22, 36.91411042944785 
164,37, 36.91463414634146 
165,47, 36.97575757575758 
166,36, 36.96987951807229 
167,37, 36.97005988023952 
168,31, 36.93452380952381 
169,46, 36.98816568047337 
170,31, 36.95294117647059 
172,35, 36.901162790697676 
171,30, 36.91228070175438 
173,39, 36.91329479768786 
175,53, 36.965714285714284 
174,30, 36.87356321839081 
176,48, 37.02840909090909 
177,31, 36.994350282485875 
179,31, 36.89385474860335 
178,25, 36.92696629213483 
180,26, 36.833333333333336 
181,36, 36.828729281767956 
182,64, 36.97802197802198 
184,40, 36.96739130434783 
183,32, 36.950819672131146 
185,31, 36.935135135135134 
186,37, 36.935483870967744 
188,31, 36.93617021276596 
187,43, 36.967914438502675 
190,26, 36.93684210526316 
189,48, 36.99470899470899 
192,43, 36.963541666666664 
191,36, 36.931937172774866 
193,33, 36.943005181347154 
194,41, 36.9639175257732 
195,26, 36.90769230769231 
196,38, 36.91326530612245 
197,26, 36.857868020304565 
199,37, 36.824120603015075 
198,30, 36.823232323232325 
200,44, 36.86 
201,56, 36.95522388059702 
202,40, 36.97029702970297 
203,28, 36.926108374384235 
204,32, 36.90196078431372 
205,30, 36.86829268292683 
206,30, 36.83495145631068 
207,35, 36.82608695652174 
208,39, 36.83653846153846 
209,37, 36.83732057416268 
210,30, 36.804761904761904 
211,43, 36.834123222748815 
214,37, 36.86448598130841 
212,39, 36.844339622641506 
215,43, 36.89302325581395 
213,41, 36.863849765258216 
216,35, 36.88425925925926 
217,34, 36.87096774193548 
218,34, 36.857798165137616 
219,36, 36.853881278538815 
220,37, 36.85454545454545 
222,38, 36.86486486486486 
221,38, 36.85972850678733 
224,30, 36.83482142857143 
223,37, 36.865470852017935 
225,42, 36.85777777777778 
226,37, 36.85840707964602 
227,38, 36.863436123348016 
228,38, 36.86842105263158 
230,44, 36.93913043478261 
229,46, 36.90829694323144 
231,37, 36.93939393939394 
233,38, 36.96995708154506 
232,43, 36.96551724137931 
234,35, 36.96153846153846 
235,37, 36.96170212765958 
236,37, 36.96186440677966 
237,39, 36.970464135021096 
238,41, 36.98739495798319 
239,44, 37.01673640167364 
240,38, 37.020833333333336 
241,37, 37.02074688796681 
242,46, 37.05785123966942 
243,38, 37.06172839506173 
245,45, 37.073469387755104 
244,32, 37.040983606557376 
246,41, 37.08943089430894 
247,36, 37.08502024291498 
248,42, 37.104838709677416 
249,41, 37.12048192771084 
250,39, 37.128 
251,48, 37.17131474103586 
252,43, 37.19444444444444 
253,39, 37.201581027667984 
254,60, 37.29133858267716 
255,41, 37.305882352941175 
257,49, 37.34630350194553 
256,36, 37.30078125 
259,39, 37.40926640926641 
258,52, 37.4031007751938 
260,40, 37.41923076923077 
261,31, 37.39463601532567 
262,40, 37.404580152671755 
263,42, 37.42205323193917 
264,31, 37.39772727272727 
265,29, 37.366037735849055 
266,36, 37.3609022556391 
268,36, 37.350746268656714 
270,37, 37.32962962962963 
267,36, 37.355805243445694 
269,32, 37.33085501858736 
271,47, 37.36531365313653 
272,46, 37.39705882352941 
273,42, 37.413919413919416 
274,34, 37.4014598540146 
275,35, 37.39272727272727 
276,39, 37.39855072463768 
277,36, 37.39350180505415 
278,44, 37.41726618705036 
280,46, 37.457142857142856 
279,40, 37.42652329749104 
281,39, 37.462633451957295 
282,38, 37.4645390070922 
283,42, 37.48056537102474 
284,39, 37.485915492957744 
285,34, 37.473684210526315 
286,50, 37.51748251748252 
288,44, 37.52777777777778 
287,34, 37.505226480836235 
289,40, 37.536332179930795 
290,35, 37.52758620689655 
291,46, 37.55670103092783 
292,25, 37.513698630136986 
293,33, 37.49829351535836 
294,40, 37.506802721088434 
295,30, 37.48135593220339 
297,38, 37.51178451178451 
296,46, 37.51013513513514 
298,45, 37.53691275167785 
299,38, 37.53846153846154 
300,38, 37.54 
301,41, 37.5514950166113 
302,54, 37.60596026490066 
303,43, 37.62376237623762 
304,40, 37.63157894736842 
305,39, 37.636065573770495 
306,34, 37.62418300653595 
307,46, 37.6514657980456 
